time_stamp,V_abc[0] (V),V_abc[1] (V),V_abc[2] (V),FNR Status,Vdc (V),Vdc_sat (V),V rms (V),V rms max (V),I rms from MCU (A),I_abc [0],I_abc [1],I_abc [2],Bus Current (A),Elec Angle (rad),Torque Refer,RPM FeedBack,Encoder Count,Motor Temp (C),Controller Temp (C),Fault Flag,Z count,ref_Angle_2pi,ref_Angle_6pi,Offset Angle (deg),Offset Angle (rad),I rms (A),Torque_calc (Nm),Id_refer (A),Iq_refer (A),Bus Voltage (V),Torque Calc from MCU (Nm)
2025-02-21 17:17:58.702957,0,-5,4,4,4,4,,,0,-17,-236,251,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.796668,0,-5,4,4,4,4,,,0,-17,-236,251,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.798670,0,-5,4,4,4,4,,,0,-5,-233,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.798670,0,-5,4,4,4,4,,,0,-5,-233,237,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.799664,0,-5,4,4,4,4,,,0,-5,-233,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.800664,0,-5,4,4,4,4,,,0,-5,-233,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.800664,0,-5,4,4,4,4,,,0,-5,-233,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.801664,0,-5,4,4,4,4,,,0,-5,-233,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.802664,0,-5,4,4,4,4,,,0,-5,-233,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.901380,0,-5,4,4,4,4,,,0,-5,-233,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.905386,0,-5,4,4,4,4,,,0,-2,-237,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.908378,0,-5,4,4,4,4,,,0,-2,-237,237,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.909373,0,-5,4,4,4,4,,,0,-2,-237,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.912389,0,-5,4,4,4,4,,,0,-2,-237,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.914444,0,-5,4,4,4,4,,,0,-2,-237,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.917445,0,-5,4,4,4,4,,,0,-2,-237,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.920445,0,-5,4,4,4,4,,,0,-2,-237,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.995307,0,-5,4,4,4,4,,,0,-2,-237,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.997307,0,-5,4,4,4,4,,,0,-4,-235,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.997307,0,-5,4,4,4,4,,,0,-4,-235,237,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.998307,0,-5,4,4,4,4,,,0,-4,-235,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:58.999307,0,-5,4,4,4,4,,,0,-4,-235,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.000306,0,-5,4,4,4,4,,,0,-4,-235,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.000306,0,-5,4,4,4,4,,,0,-4,-235,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.002306,0,-5,4,4,4,4,,,0,-4,-235,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.094948,0,-5,4,4,4,4,,,0,-4,-235,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.095967,0,-5,4,4,4,4,,,0,-8,-233,240,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.096901,0,-5,4,4,4,4,,,0,-8,-233,240,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.098320,0,-5,4,4,4,4,,,0,-8,-233,240,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.099328,0,-5,4,4,4,4,,,0,-8,-233,240,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.100329,0,-5,4,4,4,4,,,0,-8,-233,240,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.101329,0,-5,4,4,4,4,,,0,-8,-233,240,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.102336,0,-5,4,4,4,4,,,0,-8,-233,240,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.194554,0,-5,4,4,4,4,,,0,-8,-233,240,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.195552,0,-5,4,4,4,4,,,0,-5,-233,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.196551,0,-5,4,4,4,4,,,0,-5,-233,236,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.197551,0,-5,4,4,4,4,,,0,-5,-233,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.198553,0,-5,4,4,4,4,,,0,-5,-233,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.199595,0,-5,4,4,4,4,,,0,-5,-233,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.200560,0,-5,4,4,4,4,,,0,-5,-233,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.201554,0,-5,4,4,4,4,,,0,-5,-233,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.293623,0,-5,4,4,4,4,,,0,-5,-233,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.294622,0,-5,4,4,4,4,,,0,-2,-238,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.295621,0,-5,4,4,4,4,,,0,-2,-238,239,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.295621,0,-5,4,4,4,4,,,0,-2,-238,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.296621,0,-5,4,4,4,4,,,0,-2,-238,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.304620,0,-5,4,4,4,4,,,0,-2,-238,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.305623,0,-5,4,4,4,4,,,0,-2,-238,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.307850,0,-5,4,4,4,4,,,0,-2,-238,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.397514,0,-5,4,4,4,4,,,0,-2,-238,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.410544,0,-5,4,4,4,4,,,0,-2,-236,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.411516,0,-5,4,4,4,4,,,0,-2,-236,236,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.414515,0,-5,4,4,4,4,,,0,-2,-236,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.417512,0,-5,4,4,4,4,,,0,-2,-236,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.418512,0,-5,4,4,4,4,,,0,-2,-236,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.420517,0,-5,4,4,4,4,,,0,-2,-236,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.422824,0,-5,4,4,4,4,,,0,-2,-236,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.493378,0,-5,4,4,4,4,,,0,-2,-236,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.494375,0,-5,4,4,4,4,,,0,-9,-232,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.495375,0,-5,4,4,4,4,,,0,-9,-232,239,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.496375,0,-5,4,4,4,4,,,0,-9,-232,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.496375,0,-5,4,4,4,4,,,0,-9,-232,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.497392,0,-5,4,4,4,4,,,0,-9,-232,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.498376,0,-5,4,4,4,4,,,0,-9,-232,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.499379,0,-5,4,4,4,4,,,0,-9,-232,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.592884,0,-5,4,4,4,4,,,0,-9,-232,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.594891,0,-5,4,4,4,4,,,0,-3,-237,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.595894,0,-5,4,4,4,4,,,0,-3,-237,239,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.595894,0,-5,4,4,4,4,,,0,-3,-237,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.597161,0,-5,4,4,4,4,,,0,-3,-237,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.597161,0,-5,4,4,4,4,,,0,-3,-237,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.598165,0,-5,4,4,4,4,,,0,-3,-237,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.599175,0,-5,4,4,4,4,,,0,-3,-237,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.692169,0,-5,4,4,4,4,,,0,-3,-237,239,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.694691,0,-5,4,4,4,4,,,0,-2,-235,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.695684,0,-5,4,4,4,4,,,0,-2,-235,236,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.711688,0,-5,4,4,4,4,,,0,-2,-235,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.714689,0,-5,4,4,4,4,,,0,-2,-235,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.714689,0,-5,4,4,4,4,,,0,-2,-235,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.719180,0,-5,4,4,4,4,,,0,-2,-235,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.722196,0,-5,4,4,4,4,,,0,-2,-235,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.792865,0,-5,4,4,4,4,,,0,-2,-235,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.793885,0,-5,4,4,4,4,,,0,-46,-233,277,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.795872,0,-5,4,4,4,4,,,0,-46,-233,277,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.795872,0,-5,4,4,4,4,,,0,-46,-233,277,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.796872,0,-5,4,4,4,4,,,0,-46,-233,277,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.797872,0,-5,4,4,4,4,,,0,-46,-233,277,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.799042,0,-5,4,4,4,4,,,0,-46,-233,277,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.799042,0,-5,4,4,4,4,,,0,-46,-233,277,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.891728,0,-5,4,4,4,4,,,0,-46,-233,277,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.893294,0,-5,4,4,4,4,,,0,-2,-236,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.895306,0,-5,4,4,4,4,,,0,-2,-236,237,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.896303,0,-5,4,4,4,4,,,0,-2,-236,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.897302,0,-5,4,4,4,4,,,0,-2,-236,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.898302,0,-5,4,4,4,4,,,0,-2,-236,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.898302,0,-5,4,4,4,4,,,0,-2,-236,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.900302,0,-5,4,4,4,4,,,0,-2,-236,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.992345,0,-5,4,4,4,4,,,0,-2,-236,237,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.993283,0,-5,4,4,4,4,,,0,-5,-232,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.994792,0,-5,4,4,4,4,,,0,-5,-232,236,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.995799,0,-5,4,4,4,4,,,0,-5,-232,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.996799,0,-5,4,4,4,4,,,0,-5,-232,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.997800,0,-5,4,4,4,4,,,0,-5,-232,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.998799,0,-5,4,4,4,4,,,0,-5,-232,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:17:59.999800,0,-5,4,4,4,4,,,0,-5,-232,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.091799,0,-5,4,4,4,4,,,0,-5,-232,236,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.092748,0,-5,4,4,4,4,,,0,-9,-233,241,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.094262,0,-5,4,4,4,4,,,0,-9,-233,241,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.095280,0,-5,4,4,4,4,,,0,-9,-233,241,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.096274,0,-5,4,4,4,4,,,0,-9,-233,241,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.097274,0,-5,4,4,4,4,,,0,-9,-233,241,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.098274,0,-5,4,4,4,4,,,0,-9,-233,241,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.099274,0,-5,4,4,4,4,,,0,-9,-233,241,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.191339,0,-5,4,4,4,4,,,0,-9,-233,241,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.193278,0,-5,4,4,4,4,,,0,-3,-236,238,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.194790,0,-5,4,4,4,4,,,0,-3,-236,238,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.195795,0,-5,4,4,4,4,,,0,-3,-236,238,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.195795,0,-5,4,4,4,4,,,0,-3,-236,238,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.197842,0,-5,4,4,4,4,,,0,-3,-236,238,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.197842,0,-5,4,4,4,4,,,0,-3,-236,238,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.198799,0,-5,4,4,4,4,,,0,-3,-236,238,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.291242,0,-5,4,4,4,4,,,0,-3,-236,238,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.293240,0,-5,4,4,4,4,,,0,-3,-234,235,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.294187,0,-5,4,4,4,4,,,0,-3,-234,235,,1.7884073464102066,0,0,3768,41,40,0,101,-6.28,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
2025-02-21 17:18:00.295187,0,-5,4,4,4,4,,,0,-3,-234,235,,1.7884073464102066,0,0,3768,41,40,0,101,-0.0005926535897931018,-2.8274926535897933,-357.61,5.571407346410206,,,0,0,0,0
